reviewID,predicted_label
c_7ifsq565Mbr6FW3c9oPw,1
tHDy8LozlejoaiWnXV4dGg,1
DYWhhKy,0
u0p1OBC0M3yeoEOQIhsSYg,0
nYqKkuepz1mvQ52J-0LiQg,1
p7CdrY4az5RwqwKbEDVmfA,0
3A7gakkdQqJxhfi5ptKNjw,1
vGomDly-qcjFtLF5dVedCg,1
W9d5MXSJjiLGBvilLcU9lw,0
6-oY,0
h1J1rml7WIUTWCJ-dHVVBw,1
TtdALH0pHCD8KBsFYpMVUA,0
90h7jhVGo771B3ZrFsGEJw,1
1ClULzx3rchqtRZHLSd3gQ,1
5WaRCFeFOIBT4ooK_AgVBw,0
b_1m9wOAL3YDL5aYUJ9-ew,1
ZiDN6uWgW5uRlSD4iDHuFQ,1
GdirkFTDqo1X0yjOWTJjrA,1
vZzlBZ-iaTiHfuPQVleeJw,0
zukcxOxz7aoNFQzaoRJ6Lg,1
zBRqcCVgQbQlS5X-cpyC7Q,1
KE8KFBiayWn-uFwlvR6HNQ,0
H0oe4Xidi0jos6NQgNfpQg,1
_N4mrgYCE0wpqMWG6RpKiw,1
0IhP6Tj9P3fFZ8-9UbuGqA,1
jJvrJuXAPI1WK1rtQw1J1A,1
ZyfPfq4c-kbgEYLBPIpYkA,1
UGMUgolpQY2CwjJl2s9sEg,0
rf-,0
4hslSUPZbeiLKjlKKQRatQ,1
HoAebaLlXVyoP3uYIxU8Fg,0
Wx9KFjpfq9k3hgVCgwUEAg,0
CzkDJjEYnP90XuIrkCjXJg,1
CuOtXCr03t6i5T6aae8Rag,1
yxzL_nAy7a9vb-vpJxsZPw,1
wTDoKozZrBIR0ZJ3-dBXCg,0
ZJuYV1gr9NBhfz1U61U7BA,1
YszBvF6BNv93esL0ZTxR,0
Z9xXKYhevMNjHNH-W7x1jQ,1
8gpdT-BVc,0
-OmRVbe0bX1d9r0tONwkNA,1
1KD_KWF9U6W7O3eudWgJyQ,1
OOebHTa-kyk8ecloFoaGnQ,1
D2to-FeQk_IOofSJdTe5LQ,1
o1Jq95jdiMReBXEfI5_67Q,1
-lxxn51nlWgdyaP1v-u,0
lWW1GpMZ-ntxAXAJaEFygQ,1
o5HUueXS6NzVuo97_C7khA,1
CqHut_fRmKQA6S_F3Ry6ag,0
So3,0
RZFiA0qAvjDTwWcq-TaMYw,0
eXSB7T-OJBoLz5zjMsVTJA,0
XRUxYMIVq6dnqI9d1bQ1Hg,1
KLpBHpPH77EoOHlucK2KFA,0
8vUTbuYLgksNFlzIvEyuHA,1
qsMhu3SAGKDhAV4bB_oAEA,1
Nu6Mo5cS3ZvBdDVQVKVluw,0
U9aYAChcOOgJ5avucDm3UA,1
u9TLUNGenDhJX9Ea7GJBiQ,0
1OEK2GodbRsHgAe-AYEK4A,1
yMLoYMApSxcfjp4pm6ACsA,0
EV3I,0
uHuddniEbpsu-GU2FfM8sg,1
TjEaZlvOLBcvk0H9u7Cx6Q,1
RdQo5HkuL709WO3iIQjt3g,1
tyOUXW0lJYZsd3zWvMbZaQ,0
1FMR,0
_8lM1dorv5DlnA4sDn8TMA,1
4hr20fMngB6dCZfghQuW,0
5NWJL6HGknGKFBMKiUVbFQ,1
XizIzRe2_ag77CvoqjFQBA,1
NaYvqbT60hxXl3fcJ3A5CA,0
AEB-Sfuqj3a6oy8OIFLedg,0
tfFJQtnHKOj0YNwk1lQQLA,1
-PJq_XGAEd_WOj8B8cz0Vg,1
1bcsLfVxqPBSg7RLtBt4Dw,1
mzDOeh2V8xuFBF8xaelXpw,1
hOVP7cL87J_qmRs5HI6iDw,1
Zag1hiAFobrzZML,0
4kYoxCkeXoF2gEqWDbJFrA,1
eyV_iHvZ-EbRsxKYFfMC-g,1
c6N3fYjn2VajsnFfOCzCMg,1
k9eMXOVSm5DMPJHMn-qwBg,1
759LJGCFmRIfDmw8z85ctQ,0
MyIk-r2Nxd6xoHsVLiOOpw,0
mXfJlIze8QHA23wSh5iVWg,0
O4xTErqLUbAWAAA13sTiKQ,1
CCWs,0
MrzNssRW91rwiVu7hzA1rg,0
mfaIqQrXmCdVsCTUOpd7xg,1
p8hHDLSjQeTwJlcJC95fzA,1
UJOBZrIlPNDAK7BHNl02aQ,0
X-ACWhu7HWhqoW2GG1VsIA,1
HwNA3re,0
IOcbOJnRGoojZH0G6Q--gw,1
xt5Zjffte4KE4oip9KWLcg,1
yiX_MCOSPgAx8dh5HWazfg,1
g1tb8RkJoxnqtKlGPccdCA,1
Y6If529VGpwErYSTt_Hg9w,0
-Txj1dR-YG5CRQS3thc6sQ,0
eD6XBJYo7Y3uf4DivpowXQ,0
hrvf0EybhoklWxoKY-Gvug,0
hoCHBvoUa131qgLaF8lXKQ,1
XEomSAgbO2Jcg20GBb_99A,1
it6A75_9MEbOCApqs36S-A,1
zPvUYbhecT8Hc-G-EIHG7g,0
h7wcpBS-scHojNvDOtWZIQ,1
gr3bbP3Lpl-YzvLYo1AHHg,1
UJo1LY5oL8tvLAm5sRUbQA,0
_Otiap9LzsfjFYdu3S4x_A,1
qxjhnFfFXFt3-isKjnBr5g,1
a-KDNw4jB2xX-xac2-iHuw,1
9Z4Bh8PVTaJVXg6KubRiKA,0
f6ZbWs3BR8V03-Z,0
VFH6jDLYysEDXHspGt8ayA,0
TGko18cLTQY4qY6yBWg-TA,0
ErpEQTvGDgBOmgWEchGVog,0
AnuAm-p7etYLJiT8gAhiHQ,1
IuiP,0
lMo-CaW5NEZZK9T8vEtNsw,1
BzJ,1
dL8xlBXmxLe2GF-o7gUWxw,1
qZ3uI35UaDboXpplhmXxkg,0
SqpAkyZg7I9cAtFTEAIZiA,1
x2RlZG31gVH,1
SyQUwKyY65JOJTDGF4OxfA,0
sGY-GFk0Xo3l8VpSyUz3nw,1
0W8g__ghDUMOZ6Qfh_nT2A,0
Jl_CuSHtn5IYl_xPgzmjwA,1
bc2cFgFbsi0K4J9-BbWFAQ,0
fiZGg93-IfjdWaRyIzItVA,1
2XBntx1g5ep5a3E,1
0bJ6M07DyKwX0eY3aXG9_A,1
Df1YtkgxltGedZd8ZthC2Q,1
KBmndxSGHJUxAtZd0EbXnQ,1
fYnTlIhlo8oFinp4DNQo3g,1
T6k-qysMs3kP1nnXneYCBw,0
5hVEDOEz1VXylZQi,1
gu8lgCi7wpADSr4bng6z2g,0
Xpn23-b0yzSJF7,0
8Gekg5w3LwGVET1Lomeb2w,0
m8dmULs8vuCOq64P-Ph2lA,1
8b2EUbkegGC-1FgbDNVamA,0
jdB2tBx77Bee5djZmP-1DA,0
dUky2uxjQPJCX4suEm_ESQ,1
yZMGGtgnmuW3OL1J9FOV,1
REeE_M7I17zN9hWYekm-SA,1
7aAqvADp2FlbvY3OJ3I9OQ,1
BUGwTQuHT94,0
puyZ3eXOq,0
-mfOomNkaWcQuWO3WVMiBw,1
BJi5QpgFVYKIaQFVXWnsVw,0
TMFPtT8WIMQO9008KpA5PA,1
RHyRxfQGf3mfMSX4w,1
N1fLXfpEjrgzquIaK0BAbQ,1
KRANUeueFAeZg77tYs3Iiw,1
Fwcn8JuqMCLRLsXoW7t2BQ,1
FvpBfd6Jjcl-sodVfRMveA,1
AZwu9MNi4IfDL-aoKXPdbg,1
beaB9NjyUoy9GnDSouqapQ,1
2QZDOW9gzEPJ2zZcHGa4lw,0
l3W1Di,0
eyA2M5PIQ,0
M6WFhAAWSNdHmXAo5OMjMw,0
c7alTFO02kiCJqSlUpxfXg,0
RqvltgYFDS1K7O2mYN3WQQ,0
95JKh052cTECfdt89Xk7hw,1
z2AdTgrx34aaqWcIDui7FQ,1
wiyS6Zoquy1,0
J1AoCqwiq81cOdbacKDgfQ,0
Py3-g-ICVbtDOkjEnNVklw,1
puNGg-QlyguKLC6PdjXGGg,0
DiqYrjKWFyAe96djx5PKDA,0
Q1MV0kWgwoBZNXsN4e1FZg,1
hI3bBclZBIimnxGpHW2Yxg,1
c83XAipRPVXasY7cS57V6w,0
UvAZEAf-YkMWw7-nB4HJIw,0
BCoJLejMnzsuTbE7OCj-4A,1
xE47ihFwJVYBEhKHTddhMw,1
LV1sWnypG1A55fVNPsJ5FQ,1
webp9OvcNBq5B2SWVoerJA,0
3LFgN4IkD37ikxB4Jymjlg,0
f1MZOQ9yA2Z5xidSI2zaCw,1
07lNnbWyEW,0
2Mw77a3rceJcrnGA5Bgmaw,1
XuulYDYSklIbLsV7dU-Exw,1
1CPGHi4hIjUJHSkLBhRsyA,1
M7Gq-t52-t7updcPZNFyKQ,0
qBRQ0-38wNhmJlp5aPF-Og,1
SXcukIDaVYJd-6TQdWBqaA,1
QBw2Cl3kWXgeU8AIVPJCHA,0
vKIRhOH8Xj-VTlpL4mxodQ,0
bd9DKl1fjSwMYWbcVBisrQ,1
LSPfArb3eGhgJCmbZOmYrQ,0
wYK0KpHfce8vHzpcwlpa9w,0
igje3jyrvsxj,0
6reizYdItOTITt5ebwJuvQ,1
SalhzFzsW428OnINkmoBMQ,0
8LxtL83l1Qh9NGFpj8o9Pw,1
rVB,0
82PzJd3AA5TtaAkzH5qpxg,0
jRlGjmMzu8hJNwKXQse9Mw,1
aViArUVXLYjcs5d3hcCKyA,1
X5wv6bY9KltsFTS5oebrZA,1
Ae-Yz5QxsVGYU,0
rsMtTf8J36lUb6F3Z0SzuA,1
517IPHphGT74dEk1w63M7A,0
pkLqn,0
SC6LT8XcPOAFe-4wDIq2jQ,0
lyVpxE0wm-wP65ZrVp-QTw,0
iaXcUcNyb1M4RY,1
E6_q3EewSCN9PuB5V5D1_w,1
KtjXsAUka22jFMYhUp,0
ufwhOkFiVHHBFyH4yPQRcw,0
JCBY,0
fWtZl8MfZ10JqXamcgJuFw,0
g6zOrVTLdIJYFKLzZTbhkw,1
k6K4yABJ7BC7yHwHI1l8Cg,0
5L21AASFwP7Us4IwVNhoSw,0
A3pE8uDs34yt2Ut,1
7QEKQJ30LyBNTaG-ocdGzw,0
zcJhF7CYiJ,0
QA5xQrcmWNFvB6oL5Z0AlQ,0
t4hbV775VuSBT8v5sYKDVw,1
tyxhCxgpFW9tv-3PKXZc9w,1
T2W77i0ss1gumounz62NCw,0
SRFiF0DlfwW,1
7xFaDYa-12h8wvgW_Hot7w,0
DWQF2cC9bxsjZjV3G9Bapg,1
Y3-8mffwWGd4qPdkNPmtig,0
13kiRPVYEIYsWkyucxfYDg,1
NwEZKcQVi-cYZ27WNJp3CA,0
YO1CDZusaL3YLD3KpWUi4g,1
JM5IGzYQA8wBnCL3El7jDw,1
xn-U96BDDxBlE59Scc0n0Q,0
06z4pHKsCmQHAcNjWSC5uQ,0
E0PEt_WJWjrrZPS7EDMzeQ,1
X2r9PoQROE8,0
qubSR1mfRU6mzcATPdYQiA,0
GmFQnloTVbG9seEedEIxtA,0
YEmA12PNj-lhNANy7CIMNQ,0
v7HQccGTQBCIyyC8sFIT-A,0
q4rm3qWcaaEtVyyLQb-h5g,0
CGcZKzXy6dhMiuuAVUacEA,0
27JiCcHomRYjHdndPLNmbQ,1
gDGpI5Hiov7ygFIGkqmvBA,1
oNfzift9dRv2famQ7a2EiQ,1
oeZ9OdRDyV7TtVOAyZVV5w,0
a2KKRde5LKe-nKxPRK-zZA,0
bRoY27j21IX1HtA9Wzm8CA,0
Ic7MAg8-DYOQTEJLVZkqPg,0
VV6piDc9LvN994LSPFQnqw,1
qjoZFgL9j4jdGgQXkEQW3g,0
wvYtBzfUiN4M0l4mHlHwoA,0
bB4pxI3LBQMnKm3dFTMPeA,1
6-slI,0
Urj8T1Eu0cTxzQolO_4kYg,1
M7CX62zGVbujAPigqg3tLw,0
hqZMn6msFDHPtL1Vpa942g,1
YKXBXOfldku7EQPKT,0
8pU3rDWTMVu0kRVSCPhUog,1
iNaIk4CJQDj993lSXIGi5A,1
JlGOZD0x7hBOB-SXEi4nvQ,0
YgbTrRUsglupgOmAyNU-lA,0
4xpZPDWZT75,1
91THr7M8xIbFBD9-_vFDHQ,1
S6RUhGwm880NezWa4EFquQ,0
v7Q_UExHtCTOopv9SVCT6g,1
5b0wbZyjswpG11XxHuI8wA,1
FXCnxWjE7rXiwN1YCuWb9A,1
NU_VrN4xiYmKIOSbgSQCUA,1
O3Kr6Q9m6vv7fGFIpR0LxQ,1
yEEfVwfYXC5EFjTqW5005w,0
dmwGjRdhX5Ql3sBl4HptRA,0
7Ebt3RdTlLTlJ-zQmQfMpg,1
UfXCmF6RWUTlTe8DtcALFA,0
fuq0fN01EAi3RwOVjEbusQ,0
aS1SVmQYry1NdSo2ZwnF2Q,1
loqwRJxXq-jUQ40g75w6bQ,1
iu7oeIQLfCoxNZXDq2GWpg,1
9j5hMzVwyme3ci44LEUweQ,1
L2b3Y5gdDuUcMMpHcQI4Ag,0
RiNpaRN9ZlS3mNkDWg8m7Q,1
_K-2XoGYiB5Nc3ca1In7Qg,1
bKWZCR-lT9qU56liQaZB5w,1
BnWS6lp_EW8OCvYFg6KZ9g,0
teW8t0NlbWyfvZYhKlKu2Q,0
xUjNe-nG5DJThYZPrRkJQQ,1
l11-,0
hVc_icVcBupdn8IkZ8f1DQ,1
Rp52pup6HfDFp8XuFQYtPw,0
oiE82dXwSo1Nd4GgLAritQ,1
K6cXvJEE0Z1y7Fk75GbrRA,0
SrMPZAg3fpImqBSQ1EHXAA,1
RjDjaxhi55YDUc0S8i2IAQ,1
U79sQQyVf2YEkMjkp1VvaQ,0
qWg4CiZYnvQcN0UAaWPxBw,1
DSh7cJd3L47XicmjzSmNBQ,0
K1Jn0zUNPBO8SZrJNb1lvA,0
PySBekUGycECyet4PX4kHQ,1
pnwhtHG8OZRK09X2E4NbNQ,0
SnwgSabAlSftxhqq9I-SwQ,0
Thx3wzNAE1Hiw5dNO--sZg,1
e_7qbfkEN6jxFu0C5BtGVw,0
Oxd87n-JqgVpMhj15Tgmew,0
Tc6_xv9k1K9qq_RpN2pyhg,1
wZUvLZXGoesFLsdQvTg3rg,1
-NNjYe9z3JdDaHYN9DgN-g,1
oTvhLEk5RCzdaD1a6F5uJw,1
KCgj9eARYJOXZrHynqzLeg,0
etx44w,0
tO9RYBmPHUGggNEymUYdLw,1
vOYbykbfyUppsYkxGX3Ouw,1
0OKc1gUHQ9gsCWsNuy0IKQ,0
ikqr8F99,0
taMrCtdQhsXManoxwJ16xA,1
0LPWkdjyDpIZTQOJ_VtKsw,1
8n0K_vGfVFGuLgRBdVMbQQ,1
iU,0
4T,1
vYNC64ZYRGX3GA-bqG9esQ,0
uclwgcRhgwNYEY6CiJ3unw,0
ND4eDe1aV030GG6g3CGB,0
YqOZ99KwDIERp4UhA4S_Eg,1
k2BTPS45r5iNDtaHSlrhtQ,0
YIoZ7wt4dSOYhM-8aUXajA,1
10o4-nfSE4PjjwgftLCLcQ,0
Jk4FZ4kEYhcY17YNA-1qlw,0
8rtHR7h,0
SwQBWjOYvY2HjkmoEAAKsA,1
6JHFnrzjolCQsz0-CXKaXQ,0
4wjtXLmFgKTZS6yJ6DyAJw,1
OIJnHpGx3lnpIUilJfNi0A,1
hcY7MrA4D0AJNo4OIu580g,0
WJx7bJGMIgwyYKmg6rHseQ,1
D5iLlHfNFrz1gR5XelNXvQ,1
u-zVMGvvfIrr7oyqC2d3aw,0
xust7BuEjo7Kqj,1
WsO6Mu-m-yrJs-SIJEelIA,1
-ewS,0
t23sscf9XB0TpFKWMJi-kw,0
pA6W_Fpzs-QzHnUJVdkl0w,1
jaGUOrs_09RzyoP-WDLzbw,1
7W,0
RyqdcI-CfydcAoth5rFmKQ,0
Mv5GKScse9wSe6C-diyNaA,1
EDwggPv0xHxy9A7tltPx6w,1
zdk2zG8-BVXIajbutSeOoA,1
eYLDxcynYUKHuJXuCYq2ew,1
yJxBNZg1PrUyzfL1X1kNQA,1
SRIpnrj6OWChN4Dtk0auqw,0
xT3hW7zoMrnugZ5m1inqkQ,1
p2bMTsg-1Ol_MSJ_LXNDcg,1
oivymLdTJNjW1vJLufScxA,1
a30yJT-pE4N55fc3BBhGTg,1
keagX7CSphaQ,1
v0Cjkvu-VYw5rhd9MV5DPA,1
rGxZbsFKSiszFm8DtDivWQ,0
iJuXCRKQVy18jSoJtKS77Q,1
pnNuLxKgXsrbdxTLm3moTQ,1
YytzSsuYSYlUkveu8ZYdiA,1
Y59nX2ZGdvQhrX7lsKxyVQ,0
87FyqQryzGEJ4NGUEOUX7w,1
jsH2uZ4ir7X3Q1KIZfvw-w,0
oJmPALJ-KND8mDvdL0OgAg,1
1esecCtUchLXO4qhV1sfRw,0
rTOFjksBujk15JxdsNUGAQ,0
D5oeBF8RiTN1BOITQN13Fg,1
00FL,0
CQtGSyvNWOZCBVNmr8quAA,0
y8y5NQZjd4VfpUZzMek2sA,1
aTdQ1Jfikc5mAifXfZOFkg,0
QLwVxw2zmMhC5LlgJDafmQ,0
I2lInAIbHEsCbrBEDvQAeA,0
UkzVzFq1jlQMkeopzUBthQ,0
q_xcZbBshnjFWDSUsXAw7g,1
BbMHtusGJ8XS_WrT9QzjGA,1
K09XRGpvvKh1H9du2fV9dQ,1
D4Yhm9neiTorv4o-VeJwSA,1
j0saDPvV8oEZ4UgZRiS5Fw,1
agqr3HiO,0
vprdtMFZEsPwrC-A6STIfQ,0
KURWqMWxYsJWwO6EJFFbUQ,0
-20v8iS,0
y_0ZHvDiQcxOkj2Lv-diQg,1
Ju7VqFVSVakNPeMWH8xb,0
f3WYySHh24lO1xeXpsTscw,0
Rl8kDWF1ssNmuWPF0Hii0g,0
asdiwQ52cFNx_uYq2PSrIw,1
KF,0
TYDoNVkmetnGI1VVvdR5HQ,0
J3x-gZ6zhw9Lpkyp0Z6ALQ,0
g0WmDT,0
qy3f8yPyidWhJeFCdMmlNQ,0
5HYYvDWTKMHbKYoMaddIWQ,0
firkh5paFXFvmG2oS8wKUg,0
Ym-vcHWgzNczaKKjMcxZHA,1
94e4hwdR6KmWcU8QEIYqIg,0
Mxo-CVpwZuMoYgPfXpsGog,1
p21r6W78NzIhwIt3ROobXA,0
cJ7Z-MaGKzrny7A9fRxo2g,0
H1Az9GYw8XT,1
VhxFMR3am8OZzu7dvFPzLg,1
NBx94gBAyuYciQaOUtjozA,1
IC6Z8xublgmWuwFd9bgDPA,1
UGYaorjk1wGmrPBV7ftVdQ,1
1YEcwuCgZgJ8,0
eRn5UzhGaTvzRZYZtwbK8w,0
ngWn4oSsPUUWMYdOLh6N9A,0
ZdwhUcERzISxFCz5Gk8FKA,1
45HcHWtvEZap3N9SQyaqAQ,1
n9Eg-wmpVVzD7YZdEy9ErQ,0
IcoVTS5WnOXRk2YytrR-vA,0
9BupkAjdbUXwGfz5RULduw,0
ljbFhGg_zoQB0fdtesTtWw,1
k2DLd,0
sUQLBAyh0BiyPM4gI8MjpA,0
-lbmtc1cGHftrQWzDpR3ZA,1
qenPCWFgcZ4AZb22O4-FaQ,1
w31HGvvBYUnzbqD_vrpgeg,1
v6miJxLnzQDlJvQlpMsPXA,1
fjBGUINZI9UcTxePFj,0
yuqiPMGBo3qqUQavXdWENw,1
elR_hV_RpXSuY6lR0zXzcg,1
GlciRMlgexsjXHoJU8sJUA,1
GO0-blYzZF6M55Kk5gn1Fw,1
BhcFmGa0r42s4oWVNW3UDw,0
89l-RaGpuuC_BZgVwZ7OaQ,1
O4S1N1cw1a3MeRa2sQmGog,1
vUuMPkEJN02P70eIE49fmw,1
BV3f50ZKyHCUXTJf1uLThA,0
Z7,0
ZPfBJUYSkLBFDBddVHKJHw,0
iTKJ_Qj0LhAqNqffC6vLDA,0
9QBtJRHfKOmgT6MlT4o37w,0
0_957J779DnBnNBc2eU4lA,1
1GgIE-zM483wCWBUJDYp3Q,1
G1hxJAN7tK,0
yBo2UcstKFFLQ5cZZOm44g,1
fO8O3c8ePLBD3rBeNh95vw,0
zj2n2p0XCaW5Q8h0w3g5qQ,1
GkjtTb63jxaCB7AQNQk83g,1
ryBcmumWQYLckDlhuK112g,1
mQSNlgqFs9VhaOfWgUbjCA,0
rEs46,0
ALcXoE3k6MD8y-k8Fevo-Q,0
LVGFgCtgJwuVzY10EFyJjQ,0
X5kbv8owvxnOT2ZJKlcQlg,1
XHgzY6f6sZL9f0mQYSRZLw,1
zU_9HpUPvT75Um2AIXPsbw,1
-o9F8onxidP-biSZzJ6tfw,1
4i9dgnRKldRrHg5aq9_RIA,1
-poyFn0w8Z1Ahrwv5oj3Hg,1
VVeIrrCT4aVS3F4Fz9TUew,0
l9wUWQ90ODCZTOK769GGlg,0
v1Tdz1nsoaMTSK7h,0
A2KNEb5nQZ5joj2NqHuQcw,1
RdW-pvWmN4Es-A7vM20A9w,0
C-yQuw-r4Rx3TmhgPpHsMg,1
woyqUhenNj0cl_SFKJlRXQ,1
Uz7C_Xp69VrJNT1tT1zYhA,0
OQKAQB5HX7fnwHBleTp1fw,0
QNNQRNbGdropMfnpMxGKXg,1
3ul8sQ5lXMS-qbjDg1Ksyw,1
PJ7Cv09Svuu4NmU1ElFQTQ,1
bLrgdenEqVrk5bO3YIXtxg,0
uDAd_9rvDU9YGBRjgnFv5g,1
bzYURWJBBFpWCql,0
7o7Wfv7JfWrq8KDX8FC3Vg,1
8BUwFLOzL5tnfIh03DepBQ,1
QzQ44sVATV0lIKCCoEDVzA,1
qXMtnVmwIM1NxP9Z5PA0Vw,0
iGRN223uwfrlYuA,0
NPb7gBgn,0
XchIT52FDrNbqVSCZlTRcA,1
AemlEn289WYkyn7hWXjOsg,1
xxjgjqKiVqdIgLhacRa2WA,0
iXEwYkzwgepyE6qhqfnH3g,0
Kb6wLIO7TMMnsmVBM_cBAg,1
8iE8ou2mtr-7b3wMhKXlcA,0
YYfaGcuyzdMMtiIG39GOwA,0
o8GmXASnlrFLhB06pFqbkA,0
CIXgIWdGNpZMGQfAhHNUAg,1
_Xc0mQ8_OJE-F3sj4fr1Rw,1
yoaIgFFCCJmAbQUhbHLTSA,1
mHzNfMqDgBIePHzstC4Wog,1
x9p_M4ONxL5X0uzZiUr-0Q,1
2R29z,0
LHcXr1TuoZ,0
7s8lE67oAxvM6XRrVhkP5w,1
go45asBumV9491p7Jkwnww,1
gyLkK1GiJ5390ffIDrWP3A,1
_iZwTXhzvV9m_vfYW2oFsg,1
KxIop0De8PaBQr525mfZQw,1
ZgK3EudBJDYpRIGyzHF9GQ,1
BG4LDY85dNk64tBaN4DXCg,0
X6gAXq3,1
eTgwG5QyGVGTwMMmo,1
JQqB1eq2x6fcfFnH-MaFQg,0
uerl,0
Qc91KV-yZGwvqbyjFLV3jA,1
AZVqp_YzzkCdX-AeJNkayw,1
762RgjeGo_SEfwiu5DQ4pA,1
hUCh8FzYXFrZTA6z1mcgBQ,0
lo,0
YKrYn9Z1royDuyLaRPhJ-Q,1
8xzOhoIn7YzjDEKz7qfWUA,0
7Ytcgf2MLLwhBSZ8BcnyNw,1
Kc9Swr9XoU-S_iNMIbzEOQ,1
5CPJ9did2X_Mued_gs3qcw,1
kg8wDr0voFK1hlvpYNnfKw,0
RZzvqPyH4vCZIxcsGTPGRQ,0
OKTF6Jj7SkHG1hLxT1KeRw,0
rOpPVj,1
pJAnanWqBQ4v55-GeNJP1g,1
wPA1ZLdpLDCigo1Fy458UQ,0
gsl5cn,0
FP,0
wNggxPNk9doKWoMno,0
ljftgxMBMbEB80WaJMzeTw,0
T2t4O6XDlOWKHNaAXGHheg,0
F0wzqYfG-VS-rD7jrOqh4A,1
RHpdVmMN7nuWgWiytqdTmQ,0
EaWg2VY78P65cjbW4npdFA,0
o2gbXWQlTwY8Lf4J51-Zgw,1
6UY0uwYJCL-WYUSeLc7TKA,1
mrUoG_g9Vug1o3InAZ4xhA,1
3fQjesxdBrHhBxwCUMpC9Q,1
dCunAVP9M5pf2Im7NCNhgQ,1
VUtqEhJUni4W7Yw3eOebAg,0
Z4ZL7gW9eNoT1KoGC9UNPg,1
lYnXdJgVelS3F3v5Ei4SEg,1
Iyld4Ofiz2htsSLHFw7irw,0
7CG3c6_KoujWnsrpY0EDsw,1
b0BDju-M-f43Wo793XRsTw,1
-mpDUdKJBdfsGg2j,0
cOSc8F4uvlyHlKE1Vs7Hxg,0
InRel1njRaLGuyl-j4x1RA,1
mGkoBfwQsKIbquUhwhF4Zg,1
uWuAzNm7HpZdpP2tSBLnkA,1
Yf22LbQKIE9J5WJu8rZ1Jg,1
x1W6Fi70ie6sKJJUbSKNGQ,1
RiQXr6XPaM6qSALEQgKPdg,1
uIYNLU08ERm8Go-zR4djPA,1
mVT0oT4uuoHkis6u2yDiaA,0
VgvT9Hc-LloD16dEIqbPXQ,0
c3rmjv-kIVNPWM4tE4C8uw,0
81QELktUwVlKnL9vyPKQYQ,1
QO5pi5uPv2SFjei1VuoVFw,1
R5aMW5S_YMxlxqAnpkDcBw,1
KLHfx-T4oPmRiMeeA29XRw,1
6vS-po7xF6_S2D_n3hAmIQ,0
TLYEZjEq33Dl6D1CSQknXA,1
6Kl-v-BVhXrBizNqv5Rkdg,0
-Hte5ZNqmfYImQKfcC4zJA,0
XSSbyBGFZEfobZs1dN4u,0
cU9tiU8T0dyk6GPuIvVYig,1
fERdPp6icoB1RHVLgXcHuw,0
naHCR_zgrzu2annOkj0m2A,0
4gtSjT6drRXkaYVkel24ag,0
KqCj1SVMNPifot4KsAnqFA,1
rtTYR0bFf,1
ek9g-5D9jSMGMOkwMuAwow,0
FSqwYycZopINRhrrnBNG-g,1
cH,0
uPJrIvBBz19KScAHIYuk1Q,1
VKNhzTx2IPJJm7WgxY2hEQ,0
KyPH,0
fOa2q81GTjvuxAWCMrg-Hg,1
6mMk2dkglD6z0NUoLdXP-g,0
1dXYLkaK8n8FHNF1nq1-nw,0
mGRdSL9a873QvuH6y2DLwA,1
z0tE3lrrr8,0
VtyMm-kk6siTiGJPtD6HPw,1
0bhLcgD64ePIH6jtPr6Hsw,0
OxKJh1,0
oz-pyZyjyiYlzRlc9HS3Dg,1
hIXY2qXtTwXmqQeN06A7BQ,0
Q-zCop89YsiEPuKyZ_gUPw,1
b6qUgt1nPVFWSBqxiggxTQ,1
we5i5IvaA2DpCTF27VNUqw,0
H0870IKQZRplZazQVKUOyg,1
qLHLHNffkElzu4pSskqQVQ,1
thav1gEPiF0lLwjdOaU6XQ,1
i55S27ETfG5KWHrxPSkawg,1
iU6J9PlWtwKLJMMHDzR8uw,0
PX63UkqJWJg9Vn5JyJt4oQ,0
b0e250bmqyZNHCKgOFlXbA,0
QiBEGz4XvIzJJnTYKSulBw,1
BVAEHzrDEmMzXl6h5bX0ZA,0
azm0dJ6ngth4YPQE2Rv,0
IbGP36Sm2zURN58-HFp5zg,0
6-0Qs4ltucFcbcS_imB8Eg,1
ZAfxr6caQFsXrQzHkgb_kg,1
0vXPC6VH0sbYoSjaLkuyrQ,0
xE9XVuz8fHAnrDlXQk35TA,0
L4lM-hcrtdORNcSZYq0twA,1
DxBEHyxLf223nDWd3RPbtA,0
OrU7uDs-IbhCJcEUURc5ag,0
Dd2FMSYLAfxIKSpccFg-Mw,1
UTsNkBXrma-Jjc5H1Q4edA,1
LN_I-gL6zoTbDcuthEihxQ,1
7Ypsa0l-EFGHJKmKjtJogg,0
DR0d2yOfJyae7j0YkmEkUQ,0
iUzwdxJ_L38fpFqqNIStmQ,1
2pFinSVtBZuscsFKC,0
wVzJvYSQEwsBs95uGKyJjA,0
Z3Wm-puii5-tLsAk_uNOcg,1
CAy2PxOrip3Mu1ujbqQzZQ,1
YFLKXc9QcMBM7jV0g3g02g,0
iW4nj4teOetO,1
KPyxAEdnPJU9V8TzC2aGYQ,1
sZOeviibjNQlGohnPvrXHw,0
ASFh5dw5od0JexaPQVcPSA,1
uwXl671KPDoT2QmNlFsNow,1
jj1U6Ly3v4dvscmlujbdbw,0
nlqXSnL_hWaPosGJEdgWOQ,1
GpBPC2fKoTjSHGM,0
